Date,8,10,2019
Vehicle_order,SMART_TARGET,MERCEDES_GLE450,TESLA_MODELX,AUDI_E_TRON,
Number_of_vehicles,4
ACC,1
Distance_setting,S
Time,Speed1,E1,N1,Lon1,Lat1,Alt1,Speed2,E2,N2,Lon2,Lat2,Alt2,Speed3,E3,N3,Lon3,Lat3,Alt3,Speed4,E4,N4,Lon4,Lat4,Alt4,IVS1,IVS2,IVS3
180.6,11.090297562330472,-119.1727017472903,-76.48565914706131,16.84194518046647,46.89433398199869,244.683,10.663180342540493,-108.0498588036506,-88.76355271842527,16.842091137710106,46.89422353761095,244.183,11.180620054179563,-97.12141437951729,-101.9375049555831,16.84223454399872,46.894105032829934,243.98,11.565857923512207,-80.82325992270667,-115.4224437731975,16.842448413214793,46.8939837306047,243.989,12.452409276358635,13.67903337059517,16.102333318844906
180.7,11.090422135488916,-119.78184489735064,-75.56394912056172,16.841937187109412,46.89434227313584,244.683,10.661735649840018,-108.72545724431878,-87.93396758565075,16.842082272307014,46.89423100004915,244.183,11.153410137535243,-97.92573281810556,-101.19078369545271,16.842223989493643,46.89411174987565,243.98,11.557873095628311,-81.76945870350963,-114.7609004179156,16.842435996913792,46.89398968144232,243.989,12.476438472235413,13.661301978344287,16.04789531463679
180.8,11.090510703559165,-120.38413195243477,-74.63797750197052,16.841929283720063,46.89435060260766,244.34799999999998,10.665862573667146,-109.3950421481663,-87.09959999753961,16.842073485815337,46.894238505507396,244.183,11.125198410593944,-98.72167219860194,-100.43648052629548,16.842213544941053,46.89411853512356,243.98,11.549168371882615,-82.70929350882297,-114.09233395460186,16.842423664122766,46.893995695455494,243.989,12.500261567835642,13.644216089072065,15.993447059053967
180.9,11.090563266541217,-120.97942114120256,-73.70770965746846,16.841921472158795,46.894358970725676,244.34799999999998,10.675561114021873,-110.05991845806207,-86.26089314223766,16.842064761111224,46.894246049999005,244.183,11.095984873355656,-99.50700591366102,-99.67982974049765,16.84220323955915,46.89412534148919,243.98,11.539743752275125,-83.64276317127664,-113.41674370066168,16.84241141485703,46.89400177265036,243.486,12.523292038705494,13.633634815717313,15.933927416214056
181.0,11.090661974895632,-121.56754996012556,-72.77315028032967,16.841913754558018,46.8943673774477,244.34799999999998,10.68648276369166,-110.7189463926518,-85.41774721154309,16.842056113151234,46.894253634421815,244.44400000000002,11.066206427601594,-100.28493584541052,-98.916585261931,16.842193031331888,46.894132207167615,244.19,11.529430636527545,-84.56985731684495,-112.73433615083007,16.84239924925272,46.89400791116945,243.92,12.546118172189695,13.623538390032296,15.87468126127858
181.1,11.090888979082964,-122.14842318236023,-71.83426633617519,16.84190613216734,46.89437582307087,244.34799999999998,10.694279015463968,-111.37151478846556,-84.57029760874329,16.842047549955222,46.89426125755782,244.209,11.036299975112984,-101.05487523072405,-98.14814766952983,16.842182927958945,46.894139119560116,244.19,11.51806042436159,-85.49020397113583,-112.04531470406324,16.842387172190982,46.894014109183104,243.92,12.569216957779465,13.614857442070697,15.814772799329774
181.2,11.091244279103222,-122.72155093161292,-70.89104604848694,16.841898611415047,46.89438430770111,244.6835,10.698949869338797,-112.01751977080211,-83.71956323929778,16.84203907288627,46.894268910241564,244.209,11.006265515889812,-101.81657309990996,-97.37420462696264,16.842172932733618,46.89414608147626,243.8495,11.505633115777256,-86.40398291027702,-111.3498854757065,16.842375181312757,46.89402036483721,243.92,12.593141910076179,13.606571657686573,15.754236153155935
181.3,11.091727874956396,-123.28724749790942,-69.94347085579349,16.841891188176945,46.89439283150541,244.6835,10.700495325316153,-112.65774227576631,-82.86509052957936,16.842030671696698,46.89427659655311,244.209,10.976103049932089,-102.57084101051286,-96.59563882098671,16.842163035006415,46.894153084975954,243.8495,11.49214871077455,-87.3108045641153,-110.6477412088572,16.842363281730098,46.89402668089567,243.92,12.617289963823819,13.59967614763266,15.693169838829668
181.4,11.092339766642485,-123.84537806487684,-68.99150679432033,16.84188386422213,46.894401394789284,244.46200000000002,10.698915383396015,-113.29336450002171,-82.00598863558609,16.842022330873373,46.894284324505975,244.209,10.94581257723982,-103.31577677416729,-95.81327758463937,16.84215325973841,46.894160122616995,243.8495,11.477607209353467,-88.21062281581055,-109.9393919294586,16.842351474048154,46.89403305277062,243.92,12.640197385544775,13.597326786414706,15.6299840338175
181.5,11.093079954161498,-124.39609157718874,-68.0349606315394,16.841876637596105,46.89440999929091,244.46200000000002,10.694210043578408,-113.92309203743605,-81.14297071303353,16.84201406740188,46.894292087685024,244.209,10.915394097812996,-104.05256576699864,-95.02685847532688,16.84214359137475,46.894167196760165,244.18,11.462008611514015,-89.10323322339987,-109.22483372127192,16.842339760949677,46.894039480497284,244.08599999999998,12.663515428004954,13.59721358723032,15.565871552606106
181.6,11.093948437513427,-124.9391194908321,-67.07398091468166,16.841869511822782,46.894418643674065,244.46200000000002,10.686379305863321,-114.54729254660093,-80.27597954812948,16.842005876457687,46.89429988660491,244.511,10.884847611651615,-104.78150045411726,-94.23502768571214,16.842134026077616,46.8941743195835,244.18,11.445352917256182,-89.98871192911474,-108.50415826346807,16.84232814143551,46.89404596325095,244.08599999999998,12.686719796478359,13.59827290119452,15.501981723681636
181.7,11.094945216698274,-125.4744195464115,-66.10857335541955,16.84186248745671,46.894427327887385,244.46200000000002,10.675423170250749,-115.16666850990114,-79.40522548266998,16.84199774882262,46.89430771937354,244.27,10.854173118755677,-105.50487996230343,-93.43875784791143,16.842124533677186,46.89418148233778,244.18,11.427640126579973,-90.86679456079644,-107.77726842164884,16.842316618974813,46.894052501905406,243.727,12.709555343601027,13.600164919771894,15.439408413024807
181.8,11.095958825367584,-126.0019248249804,-65.13874621581225,16.841855565376008,46.89443605185653,244.46200000000002,10.665032486591393,-115.78077745961588,-78.53079493442856,16.841989690302867,46.89431558521357,244.27,10.824183410236415,-106.22080146721954,-92.63721233323332,16.84211513914289,46.8941886925488,244.18,11.409125733336769,-91.73761955454249,-107.04428651640923,16.842305191751002,46.894059095360326,243.727,12.732368219854072,13.602922201845827,15.377332803581035
181.9,11.096877797172887,-126.52159262907806,-64.16451589593339,16.841848746140972,46.89444481543397,244.81799999999998,10.658898104735949,-116.39052658958288,-77.65176696880339,16.841981688993958,46.89432349240911,244.27,10.795691277205048,-106.92714945728108,-91.83555872342308,16.842105870235095,46.89419590373218,243.74400000000003,11.390065231377935,-92.60102999855935,-106.30550650772409,16.84229386182311,46.89406574097142,244.033,12.753890104043801,13.613226857303662,15.310914325986344
182.0,11.097702132114179,-127.03338194968636,-63.185914764063476,16.841842030289733,46.89445361832856,244.595,10.657020024684414,-116.99539840093487,-76.76914040845313,16.84197375168667,46.8943314319754,244.27,10.768696719661571,-107.62693974799222,-91.02893615222,16.842096687379374,46.8942031596133,243.74400000000003,11.370458620703484,-93.45686638091915,-105.56097660191244,16.842282631284295,46.894072438305066,244.033,12.775238730529544,13.624200325710008,15.245839081934427
182.1,11.098431830191474,-127.53725453889544,-62.2029855911437,16.841835418324198,46.89446246015554,244.595,10.659398246436783,-117.59386965525573,-75.88208544377184,16.84196589836939,46.894339411376926,244.27,10.743199737605986,-108.31909890502271,-90.21789874789688,16.842087604661653,46.89421045520754,244.183,11.350305901313407,-94.30500619268244,-104.8107506354392,16.842271501742164,46.894079186876965,244.033,12.796644701686434,13.636712584598696,15.18106981359416
182.2,11.09906689140476,-128.03320159044495,-61.21576757415831,16.841828910359908,46.894471340562326,244.595,10.666032769993068,-118.18590353717778,-74.99233495451395,16.841958129525224,46.8943474150257,244.683,10.719200331038287,-109.00400159462866,-89.40291899379952,16.84207861716545,46.894217786264726,244.183,11.329607073207708,-95.14523293862301,-104.05490440010227,16.842260476037637,46.894085986005344,244.033,12.81952564710953,13.649456117300007,15.116714380065654
182.3,11.099607315754039,-128.5209947658269,-60.2243567736851,16.841822509393207,46.89448025868482,244.595,10.676923595353255,-118.77258320005505,-74.09911006970283,16.841950430940706,46.894355449928035,244.683,10.69669849995849,-109.68211380606476,-88.58418398165226,16.842069718775914,46.89422515110191,244.183,11.308362136386387,-95.97772523946787,-103.29372155213356,16.842249551826782,46.89409283313862,244.209,12.842458496131195,13.663546956415908,15.053013272290714
182.4,11.10005310323932,-129.0007455816658,-59.22887528666589,16.841816213960723,46.89448921342472,244.595,10.692070722517352,-119.35488738260463,-73.20115977410991,16.841942789772535,46.89436352733725,244.34799999999998,10.675694244366586,-110.35219930472195,-87.76302298405918,16.84206092571528,46.89423253776177,244.183,11.286571090849446,-96.80235216388814,-102.52717773273001,16.84223873082773,46.8940997284959,244.209,12.863881730775256,13.682314565273293,14.988192634924207
