Date,8,10,2019
Vehicle_order,SMART_TARGET,BMW_I3,MERCEDES_GLE450,JAGUAR_I_PACE,TESLA_MODELX,TESLA_MODEL3,TESLA_MODELS,MAZDA_3,AUDI_A4,
Number_of_vehicles,9
ACC,1
Distance_setting,S
Time,Speed1,E1,N1,Lon1,Lat1,Alt1,Speed2,E2,N2,Lon2,Lat2,Alt2,Speed5,E5,N5,Lon5,Lat5,Alt5,Speed6,E6,N6,Lon6,Lat6,Alt6,Speed7,E7,N7,Lon7,Lat7,Alt7,IVS1,IVS5,IVS6
971.1,8.24301535616088,-139.5039456723898,-325.34829535403566,16.841678387854365,46.892095366610214,243.092,8.302652026536485,-137.6814993607875,-308.8684331189936,16.84170230253532,46.8922436093266,242.965,8.221021257878244,-139.56418016156198,-256.71639236231096,16.841677597439535,46.89271273704604,243.733,8.369053285917822,-140.22402191550214,-239.5496641843261,16.84166893880036,46.89286715838649,243.881,8.533639032463403,-140.61765093207512,-222.3118014421511,16.84166377348367,46.893022219609755,243.941,12.520753103036096,11.856279900460372,12.7027873383854
971.2,8.24199989559104,-139.4885708891619,-326.17075862672647,16.841678589606833,46.89208796823589,243.092,8.294956466291653,-137.672705492613,-309.7647770015946,16.841702417931067,46.8922355463677,242.965,8.215919209221362,-139.55804761558778,-257.538435755848,16.841677677912614,46.892705342448686,243.733,8.355183288997683,-140.21556057695287,-240.38248549953244,16.841669049832554,46.892859666837566,243.881,8.531315283580975,-140.59426626308058,-223.1636703891608,16.841664080344234,46.89301455672005,243.941,12.446596872652444,11.845420592015437,12.683410074046453
971.3,8.240363388518173,-139.47317136349258,-326.9931032451823,16.84167879168397,46.8920805709289,243.092,8.287127846385513,-137.6692974568052,-310.5794343610551,16.84170246265232,46.89222821821058,242.965,8.210837581954237,-139.55223910147615,-258.3603028888208,16.841677754133663,46.892697949436865,243.7125,8.339672584748829,-140.20744575160452,-241.214429864532,16.8416691563177,46.892852183177155,243.881,8.527243879710976,-140.57126039195145,-224.01513333411773,16.841664382234097,46.89300689748249,243.941,12.45292320645013,11.835262534085832,12.663574858637904
971.4,8.23851231929154,-139.45775698932908,-327.81530728901316,16.84167899395596,46.89207317488643,243.092,8.279374063378294,-137.67106267833364,-311.37807669898115,16.84170243948856,46.892221034114726,242.965,8.206254525951389,-139.54637433246526,-259.18170651751444,16.841677831092902,46.89269056059445,243.7125,8.323422034668926,-140.19933687297052,-242.0452573579164,16.841669262724807,46.892844709563434,243.832,8.522153803829685,-140.54842283378204,-224.8661593509224,16.841664681915308,46.89299924217526,243.933,12.474478824851,11.825759952857675,12.643075317263436
971.5,8.23685317226041,-139.44238336118238,-328.63730814942187,16.841679195693267,46.89206578067168,243.092,8.271903013830212,-137.6777195810462,-312.17090836176413,16.84170235213471,46.89221390228816,242.965,8.202648191087333,-139.54042307689085,-260.002880050685,16.841677909187045,46.89268317382182,243.7125,8.307332500255619,-140.1912501989295,-242.87504335595088,16.841669368840538,46.89283724531838,243.832,8.516774038913365,-140.52596171761115,-225.7169809969867,16.841664976656734,46.89299158870644,243.933,12.501115512569804,11.817072520132651,12.621757641928491
971.6,8.23538594742478,-139.42708582074926,-329.45910405471136,16.84167939643213,46.89205838830058,243.092,8.264714697741281,-137.68890108099498,-313.023465684315,16.841702205407753,46.89220623320625,242.965,8.200018577362073,-139.53455724180748,-260.8238507894103,16.841677986160267,46.89267578887343,243.7125,8.291403981508932,-140.18320140831617,-243.70378459375303,16.84166947445916,46.892829790471325,243.832,8.511104584962027,-140.5039302438421,-226.5670165577539,16.841665265760266,46.89298394230874,243.933,12.46772377019604,11.809224840022845,12.600200021379154
971.7,8.234110644784646,-139.4118896154613,-330.28072738450925,16.841679595841242,46.89205099748187,243.092,8.257809115111483,-137.70420062768156,-313.8708441457398,16.841702004642567,46.8921986107102,242.965,8.198365684775604,-139.52874076093784,-261.64435007933344,16.841678062485858,46.89266840816588,243.7125,8.275636478428824,-140.17535417293794,-244.5314888017341,16.84166957743291,46.89282234495278,243.832,8.50514544197566,-140.48217694233958,-227.4163458041523,16.841665551213538,46.892976302264614,243.933,12.438927332183592,11.801948291849284,12.578323873970751
971.8,8.233027264340013,-139.39682797610524,-331.10218319177915,16.84167979348454,46.89204360817008,243.052,8.251186265940827,-137.72311385065652,-314.7263753659499,16.841701756457642,46.89219091487693,243.4535,8.197689513327925,-139.5229394208773,-262.46462775068744,16.841678138612767,46.89266102945186,243.7125,8.260029991015319,-140.16752261995654,-245.35826432053227,16.84166968020087,46.89281490778814,243.832,8.498896609954269,-140.4609020454412,-228.26483327127949,16.841665830389047,46.89296866979263,243.933,12.401546173537898,11.795378513547805,12.556379436185304
971.9,8.232135806090879,-139.3819127494286,-331.9234906152083,16.84167998920657,46.89203622019306,243.052,8.24484615022931,-137.7445905862876,-315.5248281660778,16.84170147463355,46.89218373248607,243.4535,8.19799006301904,-139.51733065758546,-263.2844196735041,16.841678212212614,46.89265365510737,243.7125,8.244584519268411,-140.15973036173008,-246.1839260320756,16.841669782453195,46.8928074806426,243.832,8.492358088897854,-140.44030756450232,-229.11234537294825,16.84166610063593,46.89296104609443,243.933,12.420627167476257,11.789430782140313,12.534317089062705
972.0,8.231436270037245,-139.3671513139803,-332.74468727178237,16.8416801829105,46.892028833212436,243.052,8.238788767976937,-137.7682743790757,-316.38773623153037,16.841701163847794,46.89217597029523,243.4535,8.199267333848946,-139.5115357432877,-264.1041946203308,16.841678288255206,46.89264628091558,243.637,8.229300063188104,-140.15200140912614,-247.00881119666167,16.841669883874804,46.89280006048243,243.7445,8.485529878806414,-140.42009918014674,-229.95875122056563,16.841666365816344,46.892953432347404,243.933,12.375337959298609,11.78425165179074,12.512598546160955
